Sale_ID,Date,Brand,Model,Category,Fuel_Type,Transmission,Price,City,Seller_Type,Kilometers_Driven,Color,Customer_Age,Unused_ID
1253,2022-03-24,Skoda,Superb,Hatchback,Diesel,Manual,1153659.0,Pune,Individual,57384,Blue,33.0,871121
1254,2020-01-18,Honda,City,MUV,Petrol,Automatic,759960.0,Bangalore,Individual,25973,Black,33.0,871207
1255,2020-01-31,Mahindra,Scorpio,MUV,Petrol,Manual,1178023.0,Chennai,Individual,30496,Blue,47.0,944630
1256,2022-05-22,Toyota,Innova,SUV,CNG,Automatic,1337460.0,Bangalore,Dealer,82941,White,22.0,995476
1257,2021-04-11,Skoda,Rapid,SUV,CNG,Automatic,945514.0,Hyderabad,Individual,40588,White,38.0,420406
1258,2020-11-15,Hyundai,Venue,Sedan,Petrol,Manual,1173176.0,Chennai,Individual,32288,White,29.0,567902
1259,2021-05-28,Tata,Safari,Sedan,CNG,Automatic,1247363.0,Hyderabad,Individual,8518,Grey,37.0,236368
1260,2020-03-23,Toyota,Innova,SUV,Petrol,Automatic,1454656.0,Delhi,Dealer,14368,Red,35.0,147709
1261,2022-05-25,Skoda,Superb,Sedan,Diesel,Manual,1208666.0,Ahmedabad,Individual,47499,Green,18.0,650517
1262,2023-01-14,Maruti,Baleno,Sedan,Petrol,Manual,1106887.0,Chennai,Individual,40910,Black,68.0,290344
1263,2020-04-03,Kia,Seltos,MUV,Diesel,Automatic,822210.0,Chennai,Dealer,29403,Blue,50.0,183617
1264,2021-11-22,Toyota,Fortuner,SUV,CNG,Manual,826935.0,Kolkata,Individual,32919,Grey,19.0,730580
1265,2020-12-21,Skoda,Superb,MUV,CNG,Manual,1035613.0,Pune,Individual,21801,Blue,52.0,716196
1266,2022-12-07,Honda,Amaze,SUV,CNG,Automatic,1430503.0,Kolkata,Dealer,47306,Blue,49.0,700224
1267,2020-06-08,Mahindra,Thar,Hatchback,Electric,Manual,1063858.0,Chennai,Dealer,41673,Red,20.0,455645
1268,2023-01-25,Renault,Duster,Hatchback,Petrol,Automatic,751528.0,Chennai,Individual,53171,Blue,65.0,986594
1269,2021-02-28,Toyota,Innova,Sedan,CNG,Automatic,838065.0,Bangalore,Individual,50728,Brown,63.0,398174
1270,2020-04-23,Kia,Carens,MUV,Diesel,Manual,887188.0,Pune,Individual,35776,Silver,70.0,942556
1271,2021-11-06,Toyota,Etios,Hatchback,Electric,Automatic,629855.0,Delhi,Individual,20639,Black,53.0,176430
1272,2022-11-06,Skoda,Rapid,SUV,Petrol,Automatic,1636228.0,Delhi,Individual,19780,Silver,64.0,151025
1273,2021-11-25,Hyundai,Creta,MUV,Petrol,Automatic,923351.0,Hyderabad,Individual,23805,Grey,62.0,293291
1274,2021-04-02,Honda,Jazz,,,Manual,,,Individual,52074,Blue,,648427
1275,2021-06-30,Hyundai,Verna,SUV,Diesel,Manual,672458.0,Kolkata,Dealer,9731,White,47.0,164913
1276,2020-07-26,Maruti,Baleno,Sedan,Diesel,Automatic,1256207.0,Bangalore,Individual,52840,Red,50.0,223296
1277,2021-06-18,Volkswagen,Vento,SUV,Diesel,Manual,1535434.0,Bangalore,Individual,52785,Silver,60.0,508250
1278,2022-10-02,Hyundai,Verna,Sedan,CNG,Manual,861548.0,Mumbai,Individual,49828,Green,31.0,196478
1279,2020-08-30,Skoda,Superb,MUV,Electric,Manual,1056130.0,Bangalore,Individual,56960,Red,68.0,742010
1280,2022-07-07,Honda,Amaze,SUV,Petrol,Automatic,1448239.0,Delhi,Individual,32698,Silver,46.0,710797
1281,2023-02-13,Hyundai,Creta,Sedan,Electric,Manual,845118.0,Delhi,Individual,52538,Grey,53.0,205135
1282,2021-04-10,Volkswagen,Polo,Sedan,Electric,Automatic,1039199.0,Hyderabad,Dealer,32675,Red,52.0,301137
1283,2020-04-13,Volkswagen,Tiguan,Hatchback,Diesel,Manual,1703098.0,Chennai,Individual,83299,Silver,25.0,578497
1284,2020-06-06,Honda,Amaze,Sedan,CNG,Automatic,1053266.0,Delhi,Individual,81270,Red,27.0,322059
1285,2020-12-25,Toyota,Innova,MUV,Electric,Automatic,470645.0,Delhi,Dealer,22398,White,29.0,819648
1286,2021-02-28,Honda,Amaze,Sedan,CNG,Automatic,790435.0,Mumbai,Individual,34623,Blue,25.0,246133
1287,2023-01-22,Volkswagen,Taigun,MUV,CNG,Manual,1336436.0,Hyderabad,Individual,62309,Brown,56.0,899748
1288,2021-07-07,Maruti,Alto,Hatchback,Petrol,Manual,1136277.0,Kolkata,Individual,41357,Red,56.0,608140
1289,2020-07-02,Tata,Tiago,Hatchback,Diesel,Manual,693938.0,Ahmedabad,Dealer,76773,Green,29.0,812944
1290,2023-03-19,Hyundai,Creta,,,Automatic,,,Dealer,34744,Silver,,938305
1291,2021-01-13,Tata,Nexon,,,Automatic,,,Dealer,38003,Silver,,357053
1292,2022-06-21,Mahindra,Thar,Hatchback,Petrol,Manual,980423.0,Delhi,Dealer,60171,Blue,34.0,939173
1293,2022-10-07,Toyota,Etios,,,Automatic,,,Individual,61041,Grey,,219402
1294,2022-06-10,Hyundai,Verna,SUV,CNG,Manual,1796089.0,Pune,Individual,44723,Blue,57.0,536227
1295,2021-04-20,Volkswagen,Vento,MUV,Diesel,Automatic,1184204.0,Mumbai,Dealer,41313,Blue,34.0,612577
1296,2020-11-07,Kia,Sonet,Sedan,Diesel,Automatic,881083.0,Bangalore,Individual,35464,Green,28.0,161740
1297,2020-06-17,Tata,Safari,SUV,Petrol,Automatic,816329.0,Pune,Individual,18118,Grey,34.0,852760
1298,2020-07-12,Tata,Safari,Sedan,CNG,Manual,774498.0,Hyderabad,Individual,11406,Silver,46.0,695530
1299,2020-05-24,Renault,Kwid,Hatchback,Electric,Manual,872525.0,Hyderabad,Dealer,44059,Green,54.0,772554
1300,2021-11-04,Maruti,Alto,Sedan,Diesel,Manual,653598.0,Kolkata,Individual,44106,Blue,26.0,475773
1301,2022-10-23,Hyundai,Venue,MUV,Diesel,Automatic,1271506.0,Ahmedabad,Dealer,75682,Blue,34.0,546409
1302,2022-06-15,Skoda,Superb,SUV,Electric,Manual,1041519.0,Kolkata,Dealer,60299,White,50.0,584653
1303,2021-05-04,Maruti,Alto,Sedan,Diesel,Manual,944642.0,Delhi,Individual,30633,White,61.0,537739
1304,2022-10-25,Renault,Kiger,MUV,Diesel,Manual,788782.0,Bangalore,Dealer,14854,White,43.0,181388
1305,2022-01-08,Toyota,Fortuner,Hatchback,Electric,Automatic,634109.0,Mumbai,Dealer,30079,Silver,23.0,410125
1306,2022-01-06,Maruti,Alto,MUV,Electric,Automatic,1213177.0,Bangalore,Dealer,34835,Brown,62.0,570028
1307,2021-12-25,Honda,Amaze,Hatchback,Diesel,Manual,1012737.0,Hyderabad,Dealer,55117,Brown,33.0,134713
1308,2022-02-22,Skoda,Kushaq,MUV,Electric,Manual,913991.0,Delhi,Dealer,32007,Blue,49.0,834571
1309,2021-04-05,Kia,Sonet,MUV,Petrol,Manual,1565376.0,Delhi,Individual,52868,Red,61.0,487090
1310,2022-10-27,Hyundai,i20,Sedan,CNG,Manual,795066.0,Delhi,Dealer,51697,Silver,39.0,605698
1311,2022-01-17,Kia,Seltos,MUV,Petrol,Automatic,1008934.0,Ahmedabad,Dealer,9128,Brown,70.0,905136
1312,2022-06-15,Volkswagen,Vento,Hatchback,CNG,Manual,1222185.0,Pune,Individual,43850,White,39.0,151780
1313,2021-06-04,Hyundai,Creta,Sedan,Electric,Manual,1161252.0,Hyderabad,Dealer,37015,White,68.0,482496
1314,2020-02-14,Tata,Harrier,MUV,CNG,Manual,898705.0,Chennai,Individual,36287,Green,18.0,976432
1315,2020-03-07,Kia,Carnival,MUV,Diesel,Automatic,761327.0,Chennai,Individual,29499,Red,57.0,691602
1316,2022-01-08,Hyundai,i20,SUV,Petrol,Manual,1486527.0,Pune,Individual,48799,Green,27.0,408273
1317,2021-12-21,Hyundai,Creta,Hatchback,Diesel,Automatic,711157.0,Mumbai,Dealer,39877,Silver,45.0,778774
1318,2020-05-03,Honda,WR-V,Hatchback,Electric,Automatic,1002087.0,Chennai,Dealer,28532,Blue,59.0,847511
1319,2022-04-09,Maruti,Swift,MUV,Petrol,Automatic,828012.0,Mumbai,Dealer,49851,Blue,62.0,405454
1320,2021-08-03,Kia,Seltos,Sedan,CNG,Manual,1299559.0,Mumbai,Dealer,50757,Grey,63.0,218038
1321,2021-12-02,Hyundai,i20,MUV,Petrol,Automatic,1492977.0,Pune,Dealer,37135,Silver,26.0,690665
1322,2020-05-21,Renault,Kiger,Hatchback,Petrol,Manual,674305.0,Pune,Individual,59715,Grey,43.0,342897
1323,2020-05-02,Hyundai,i20,Sedan,Petrol,Manual,914830.0,Chennai,Individual,42556,White,34.0,964765
1324,2021-11-20,Renault,Duster,,,Manual,,,Dealer,7583,White,,867648
1325,2021-07-09,Maruti,Swift,SUV,Electric,Automatic,862994.0,Pune,Individual,33226,Blue,43.0,963898
1326,2020-04-10,Honda,WR-V,SUV,Diesel,Manual,793816.0,Mumbai,Dealer,57411,Grey,44.0,796962
1327,2021-04-23,Tata,Nexon,MUV,Electric,Automatic,997907.0,Hyderabad,Dealer,17642,Silver,36.0,217833
1328,2023-04-13,Honda,Amaze,Sedan,Diesel,Manual,996664.0,Chennai,Individual,48650,Red,30.0,462144
1329,2022-02-25,Hyundai,Verna,Hatchback,CNG,Automatic,1230178.0,Bangalore,Individual,15271,Grey,36.0,311188
1330,2022-01-06,Toyota,Etios,SUV,Petrol,Automatic,851039.0,Pune,Individual,48590,Brown,28.0,792668
1331,2022-11-27,Renault,Duster,Sedan,CNG,Automatic,985349.0,Delhi,Dealer,77930,Green,54.0,335124
1332,2022-09-11,Tata,Nexon,Sedan,Electric,Manual,1069180.0,Pune,Individual,35256,Grey,37.0,500423
1333,2021-05-03,Mahindra,Thar,MUV,Electric,Manual,1102469.0,Pune,Dealer,64020,Blue,25.0,169239
1334,2021-10-30,Kia,Carnival,,,Automatic,,,Individual,46552,Green,,234642
1335,2021-10-21,Toyota,Glanza,Sedan,Diesel,Automatic,1047861.0,Delhi,Individual,27276,Brown,49.0,538962
1336,2023-03-13,Tata,Tiago,Sedan,Diesel,Manual,946513.0,Bangalore,Individual,58395,Grey,28.0,981264
1337,2020-08-06,Honda,Amaze,Hatchback,Electric,Manual,1012837.0,Hyderabad,Individual,40462,Grey,38.0,336452
1338,2020-01-07,Tata,Harrier,SUV,Petrol,Manual,834384.0,Hyderabad,Dealer,53629,Green,68.0,467976
1339,2022-06-26,Hyundai,Venue,MUV,Electric,Manual,837642.0,Pune,Dealer,53495,Brown,69.0,156452
1340,2023-01-25,Volkswagen,Polo,Hatchback,Petrol,Automatic,981323.0,Pune,Dealer,38399,Green,48.0,341165
1341,2021-02-28,Mahindra,XUV300,SUV,Diesel,Manual,621753.0,Pune,Dealer,35207,Black,29.0,827301
1342,2022-10-19,Maruti,Dzire,MUV,Diesel,Automatic,1440669.0,Bangalore,Dealer,58492,Silver,44.0,690726
1343,2021-06-30,Toyota,Innova,Hatchback,Diesel,Manual,468653.0,Pune,Individual,51312,Green,47.0,120896
1344,2021-11-25,Maruti,Dzire,SUV,CNG,Automatic,607634.0,Ahmedabad,Individual,61946,Black,44.0,265988
1345,2021-07-16,Mahindra,Bolero,MUV,Diesel,Automatic,290926.0,Pune,Individual,35224,Grey,47.0,830325
1346,2022-12-12,Toyota,Glanza,Hatchback,CNG,Automatic,933993.0,Pune,Dealer,21359,Black,21.0,102176
1347,2021-08-23,Kia,Carnival,MUV,Electric,Manual,585089.0,Mumbai,Dealer,56869,Grey,59.0,546403
1348,2023-03-24,Volkswagen,Vento,MUV,CNG,Manual,949149.0,Ahmedabad,Individual,40899,Blue,28.0,941826
1349,2021-05-23,Honda,WR-V,Hatchback,CNG,Manual,999742.0,Pune,Dealer,28359,Silver,34.0,378283
1350,2022-05-05,Honda,City,SUV,Petrol,Manual,1109849.0,Kolkata,Dealer,34501,Red,27.0,717497
1351,2021-04-09,Volkswagen,Polo,MUV,Electric,Manual,1020085.0,Pune,Individual,1405,Red,22.0,780870
1352,2020-11-29,Tata,Harrier,Sedan,Petrol,Manual,1241685.0,Kolkata,Dealer,24270,Black,23.0,265661
1353,2021-12-01,Kia,Seltos,Sedan,CNG,Manual,1039657.0,Mumbai,Individual,8636,Red,60.0,491763
1354,2020-03-19,Renault,Kwid,Sedan,Electric,Manual,1466778.0,Hyderabad,Dealer,19323,Silver,27.0,497500
1355,2022-01-27,Hyundai,Verna,Hatchback,Electric,Automatic,1477736.0,Chennai,Dealer,32181,Green,55.0,936191
1356,2021-11-14,Volkswagen,Vento,SUV,Diesel,Manual,1429245.0,Delhi,Individual,22798,Green,62.0,780526
1357,2022-03-31,Tata,Safari,Hatchback,Electric,Automatic,937688.0,Hyderabad,Dealer,21749,Blue,60.0,157227
1358,2021-02-17,Renault,Triber,SUV,Electric,Manual,1035954.0,Delhi,Dealer,60359,Silver,63.0,569894
1359,2022-04-27,Volkswagen,Tiguan,Sedan,Diesel,Manual,696825.0,Delhi,Dealer,32733,Grey,34.0,756465
1360,2021-11-30,Tata,Harrier,Hatchback,CNG,Automatic,1748809.0,Chennai,Dealer,38736,Brown,37.0,790110
1361,2020-08-27,Hyundai,Venue,Sedan,CNG,Manual,1396363.0,Chennai,Dealer,47236,White,62.0,740950
1362,2020-02-13,Tata,Nexon,Hatchback,CNG,Automatic,1046605.0,Chennai,Individual,22762,Grey,52.0,230298
1363,2021-10-11,Honda,Amaze,Hatchback,Petrol,Automatic,649497.0,Pune,Dealer,0,Black,70.0,671693
1364,2021-03-05,Hyundai,Venue,Sedan,Diesel,Automatic,821449.0,Ahmedabad,Individual,32943,Black,63.0,389430
1365,2021-11-16,Maruti,Baleno,MUV,Diesel,Manual,1192326.0,Mumbai,Dealer,49453,Brown,19.0,851510
1366,2020-03-17,Tata,Safari,Sedan,Diesel,Automatic,635155.0,Delhi,Individual,17909,Blue,43.0,686774
1367,2022-04-14,Honda,WR-V,MUV,Petrol,Automatic,646839.0,Hyderabad,Individual,10532,White,20.0,419191
1368,2020-03-23,Mahindra,Thar,MUV,CNG,Automatic,1309901.0,Bangalore,Dealer,7872,Blue,35.0,669832
1369,2021-01-19,Honda,Jazz,MUV,Electric,Automatic,999066.0,Ahmedabad,Individual,47532,Grey,37.0,511982
1370,2020-07-29,Maruti,Swift,MUV,Electric,Manual,1286071.0,Mumbai,Dealer,49890,Black,26.0,108919
1371,2020-01-16,Hyundai,Venue,SUV,Diesel,Automatic,1092424.0,Ahmedabad,Dealer,101485,White,39.0,140877
1372,2022-05-24,Honda,Jazz,Hatchback,Electric,Automatic,778120.0,Mumbai,Individual,34528,Grey,66.0,688508
1373,2022-08-05,Tata,Harrier,Sedan,Petrol,Automatic,951998.0,Kolkata,Dealer,37296,Grey,30.0,263107
1374,2022-09-16,Hyundai,i20,MUV,Diesel,Manual,929077.0,Chennai,Dealer,106899,Green,54.0,999535
1375,2020-03-29,Mahindra,Bolero,MUV,CNG,Manual,1401155.0,Pune,Dealer,27199,Grey,44.0,532730
1376,2022-09-14,Maruti,Alto,Sedan,Diesel,Automatic,1095651.0,Bangalore,Individual,24287,Silver,68.0,486858
1377,2020-10-21,Mahindra,Bolero,Hatchback,Electric,Automatic,1262919.0,Ahmedabad,Dealer,7276,Blue,19.0,361187
1378,2021-12-14,Tata,Harrier,Sedan,Electric,Manual,920924.0,Kolkata,Dealer,67135,Green,28.0,816229
1379,2021-04-23,Tata,Safari,SUV,Electric,Automatic,845154.0,Kolkata,Individual,27063,Red,46.0,578394
1380,2022-03-06,Renault,Kiger,Sedan,CNG,Automatic,1473250.0,Ahmedabad,Individual,46097,Green,25.0,394759
1381,2021-01-17,Tata,Tiago,Hatchback,Diesel,Automatic,886815.0,Hyderabad,Individual,68868,Green,33.0,985088
1382,2021-10-24,Volkswagen,Polo,Sedan,Petrol,Automatic,754679.0,Chennai,Individual,42915,Silver,27.0,154425
1383,2022-04-07,Volkswagen,Vento,SUV,Diesel,Manual,275104.0,Mumbai,Dealer,67016,White,43.0,236815
1384,2021-12-04,Tata,Nexon,SUV,Electric,Automatic,1488747.0,Ahmedabad,Dealer,18818,Grey,33.0,791320
1385,2021-06-21,Mahindra,Bolero,MUV,Diesel,Automatic,753942.0,Mumbai,Individual,37590,Grey,27.0,345376
1386,2023-01-21,Mahindra,XUV300,MUV,CNG,Manual,520903.0,Bangalore,Dealer,38318,White,44.0,932921
1387,2022-07-15,Hyundai,Creta,MUV,Electric,Automatic,1025370.0,Hyderabad,Dealer,31034,Red,25.0,558303
1388,2020-09-12,Toyota,Etios,Sedan,Diesel,Automatic,1647295.0,Bangalore,Individual,42953,Green,30.0,115599
1389,2022-10-01,Hyundai,i20,Sedan,Petrol,Manual,842083.0,Bangalore,Dealer,40305,Black,52.0,442991
1390,2020-08-02,Kia,Carens,MUV,Petrol,Manual,861533.0,Hyderabad,Individual,83547,Brown,33.0,644036
1391,2021-11-02,Maruti,Baleno,Sedan,Petrol,Automatic,1331220.0,Mumbai,Dealer,41938,Green,62.0,736253
1392,2021-01-13,Kia,Carens,Hatchback,Diesel,Automatic,345997.0,Bangalore,Individual,27618,Green,42.0,635775
1393,2021-11-07,Tata,Safari,Hatchback,Petrol,Manual,1267039.0,Hyderabad,Individual,12126,Silver,47.0,465444
1394,2022-11-29,Volkswagen,Polo,Sedan,Diesel,Manual,896319.0,Mumbai,Dealer,41360,Red,56.0,484720
1395,2021-11-12,Tata,Harrier,Hatchback,Electric,Manual,396135.0,Kolkata,Individual,41413,Silver,35.0,119837
1396,2022-01-29,Renault,Duster,,,Automatic,,,Individual,44631,Green,,260889
1397,2021-03-21,Toyota,Fortuner,Sedan,Petrol,Automatic,1492614.0,Ahmedabad,Dealer,0,Red,21.0,909439
1398,2021-11-25,Honda,City,SUV,Diesel,Manual,924384.0,Delhi,Dealer,10955,Green,41.0,328334
1399,2020-10-26,Hyundai,Venue,Sedan,Diesel,Manual,1360582.0,Hyderabad,Dealer,42035,Black,52.0,466563
1400,2020-02-14,Toyota,Glanza,Sedan,Petrol,Manual,1148773.0,Bangalore,Dealer,57980,Red,27.0,513104
1401,2021-04-26,Hyundai,Venue,Sedan,Electric,Manual,1576351.0,Hyderabad,Dealer,36274,Brown,67.0,686215
1402,2020-02-03,Mahindra,XUV300,SUV,Petrol,Automatic,1155470.0,Delhi,Dealer,19796,White,64.0,346670
1403,2022-07-13,Skoda,Superb,Sedan,CNG,Manual,992128.0,Pune,Individual,51560,Brown,63.0,141487
1404,2020-10-02,Skoda,Rapid,SUV,Petrol,Automatic,1044934.0,Ahmedabad,Dealer,26708,Red,68.0,634267
1405,2021-10-26,Mahindra,Bolero,MUV,CNG,Manual,1135916.0,Kolkata,Individual,25751,Red,18.0,793733
1406,2023-01-22,Renault,Kiger,MUV,CNG,Automatic,454686.0,Hyderabad,Dealer,36741,Red,39.0,745242
1407,2021-10-04,Kia,Carens,Sedan,Diesel,Automatic,825787.0,Kolkata,Dealer,54731,Red,44.0,249476
1408,2020-05-05,Renault,Kwid,MUV,Petrol,Automatic,943738.0,Chennai,Individual,58561,Blue,23.0,341460
1409,2020-04-08,Renault,Duster,Hatchback,Diesel,Automatic,278811.0,Delhi,Individual,51691,Red,42.0,770728
1410,2020-07-19,Maruti,Dzire,SUV,CNG,Manual,1074081.0,Ahmedabad,Dealer,86254,Grey,35.0,391997
1411,2021-11-14,Hyundai,Creta,Sedan,Petrol,Manual,964909.0,Pune,Individual,46602,Green,70.0,973482
1412,2022-06-08,Mahindra,XUV300,MUV,CNG,Manual,1036087.0,Hyderabad,Individual,32614,Silver,46.0,336617
1413,2020-05-27,Mahindra,Scorpio,Hatchback,Electric,Manual,603854.0,Mumbai,Individual,48406,Silver,68.0,475752
1414,2020-08-25,Volkswagen,Polo,Hatchback,Petrol,Automatic,291272.0,Ahmedabad,Dealer,33941,White,23.0,348316
1415,2021-01-06,Kia,Seltos,SUV,CNG,Automatic,632596.0,Pune,Dealer,42678,Red,48.0,696846
1416,2022-11-16,Kia,Sonet,Hatchback,Petrol,Manual,1098843.0,Mumbai,Individual,36427,Brown,66.0,670888
1417,2023-02-09,Kia,Seltos,SUV,CNG,Manual,974108.0,Mumbai,Dealer,0,Brown,25.0,423023
1418,2022-07-25,Skoda,Superb,Hatchback,Diesel,Manual,674391.0,Pune,Dealer,70495,Brown,51.0,319680
1419,2023-03-10,Hyundai,Venue,Sedan,CNG,Automatic,781817.0,Bangalore,Individual,25125,Green,40.0,407596
1420,2021-05-24,Hyundai,Verna,SUV,Diesel,Manual,420669.0,Hyderabad,Dealer,34071,Brown,18.0,816264
1421,2021-11-12,Hyundai,Creta,Sedan,Diesel,Automatic,644811.0,Hyderabad,Dealer,17741,Brown,43.0,233840
1422,2020-06-17,Hyundai,Venue,SUV,Diesel,Manual,929004.0,Kolkata,Dealer,23542,Silver,67.0,596267
1423,2021-12-08,Mahindra,Scorpio,MUV,Diesel,Automatic,1264751.0,Delhi,Individual,30388,Green,51.0,388515
1424,2020-12-09,Honda,Jazz,MUV,CNG,Automatic,792690.0,Hyderabad,Dealer,55525,Grey,63.0,700016
1425,2021-08-01,Skoda,Kushaq,SUV,CNG,Automatic,595063.0,Ahmedabad,Dealer,16882,Silver,32.0,131081
1426,2021-06-05,Hyundai,Venue,Hatchback,Diesel,Automatic,519079.0,Bangalore,Dealer,57496,Blue,30.0,421478
1427,2021-03-28,Renault,Triber,Hatchback,Electric,Manual,1325917.0,Bangalore,Individual,35020,Grey,24.0,482136
1428,2020-04-19,Kia,Carnival,Sedan,Electric,Automatic,839968.0,Hyderabad,Dealer,46856,Red,65.0,552088
1429,2020-08-17,Mahindra,Bolero,Hatchback,CNG,Automatic,958139.0,Hyderabad,Dealer,78380,Red,62.0,949293
1430,2020-07-22,Renault,Duster,SUV,CNG,Automatic,1448142.0,Hyderabad,Dealer,46903,Black,54.0,754164
1431,2022-03-26,Kia,Seltos,MUV,Petrol,Manual,595891.0,Bangalore,Individual,22981,Red,28.0,573860
1432,2021-03-29,Kia,Carens,Hatchback,Electric,Manual,991057.0,Mumbai,Individual,34004,Green,47.0,498534
1433,2022-04-17,Volkswagen,Tiguan,Hatchback,Diesel,Manual,614238.0,Hyderabad,Dealer,46352,White,52.0,673141
1434,2021-07-01,Toyota,Glanza,MUV,CNG,Automatic,530369.0,Hyderabad,Dealer,64722,Grey,33.0,347254
1435,2022-12-05,Toyota,Glanza,Sedan,CNG,Automatic,1250347.0,Ahmedabad,Individual,36637,Black,33.0,159159
1436,2020-06-07,Mahindra,Scorpio,Sedan,CNG,Manual,850574.0,Bangalore,Dealer,0,White,63.0,387238
1437,2021-08-16,Honda,WR-V,Sedan,Diesel,Automatic,-35260.0,Pune,Individual,58370,Green,29.0,465093
1438,2022-04-02,Volkswagen,Taigun,Sedan,Diesel,Manual,798063.0,Chennai,Individual,26292,Brown,68.0,775103
1439,2020-01-10,Honda,Amaze,SUV,Electric,Manual,562530.0,Kolkata,Individual,32693,Grey,26.0,194977
1440,2022-12-16,Kia,Sonet,Sedan,CNG,Manual,1169277.0,Bangalore,Dealer,14780,Silver,41.0,260619
1441,2021-09-12,Skoda,Kushaq,SUV,Petrol,Manual,654866.0,Delhi,Dealer,9886,Silver,28.0,282233
1442,2021-04-29,Tata,Nexon,Sedan,Petrol,Manual,872209.0,Bangalore,Individual,52820,Red,21.0,469803
1443,2023-01-13,Skoda,Kushaq,Hatchback,CNG,Manual,1377908.0,Chennai,Individual,76378,Grey,36.0,607935
1444,2023-02-01,Volkswagen,Polo,MUV,CNG,Automatic,599133.0,Kolkata,Individual,29281,Green,42.0,263978
1445,2022-11-29,Honda,Jazz,MUV,Petrol,Manual,1333605.0,Bangalore,Individual,39330,Black,57.0,841861
1446,2022-11-01,Renault,Triber,MUV,Petrol,Automatic,877778.0,Hyderabad,Individual,36013,Grey,39.0,704575
1447,2021-09-08,Volkswagen,Tiguan,MUV,CNG,Automatic,1043507.0,Ahmedabad,Dealer,27879,Grey,44.0,105017
1448,2021-03-18,Mahindra,Thar,MUV,Diesel,Manual,664407.0,Chennai,Dealer,31262,Silver,57.0,572400
1449,2023-01-23,Maruti,Dzire,SUV,Petrol,Automatic,792605.0,Pune,Individual,34497,Green,50.0,718458
1450,2021-07-05,Maruti,Swift,SUV,Petrol,Manual,1129316.0,Mumbai,Dealer,9532,Red,57.0,854111
1451,2021-10-17,Volkswagen,Vento,,,Manual,,,Individual,27928,White,,627146
1452,2021-03-04,Renault,Kwid,MUV,Electric,Automatic,1099558.0,Ahmedabad,Individual,35580,Brown,23.0,494796
1453,2020-02-17,Hyundai,i20,Sedan,Petrol,Automatic,380342.0,Delhi,Individual,61418,White,38.0,605325
1454,2020-02-04,Toyota,Innova,,,Manual,,,Individual,38590,Black,,182244
1455,2021-12-02,Kia,Seltos,Hatchback,CNG,Manual,730482.0,Pune,Individual,45663,Black,61.0,660735
1456,2022-11-19,Honda,City,Sedan,CNG,Automatic,581940.0,Bangalore,Dealer,46459,Blue,59.0,874393
1457,2022-11-03,Honda,City,MUV,CNG,Automatic,719600.0,Hyderabad,Individual,58344,Red,49.0,505529
1458,2020-08-22,Maruti,Dzire,MUV,Electric,Manual,881443.0,Kolkata,Individual,0,Black,41.0,265321
1459,2022-05-04,Volkswagen,Taigun,SUV,Petrol,Manual,355322.0,Ahmedabad,Dealer,71415,White,56.0,737981
1460,2021-11-13,Honda,Amaze,SUV,CNG,Automatic,930740.0,Ahmedabad,Individual,6645,White,21.0,959814
1461,2022-08-02,Hyundai,Venue,Sedan,Diesel,Automatic,1059039.0,Pune,Individual,27154,Silver,23.0,249003
1462,2020-04-30,Maruti,Swift,MUV,CNG,Manual,1225021.0,Chennai,Individual,92040,Green,51.0,376809
1463,2020-09-09,Toyota,Etios,SUV,Diesel,Manual,362665.0,Pune,Dealer,32271,Red,67.0,509242
1464,2021-10-21,Skoda,Octavia,Sedan,Petrol,Manual,717485.0,Ahmedabad,Dealer,24246,Blue,19.0,183546
1465,2021-02-12,Maruti,Baleno,MUV,Electric,Manual,1595368.0,Chennai,Dealer,24535,Grey,29.0,139356
1466,2020-06-02,Mahindra,Scorpio,SUV,Petrol,Manual,1153151.0,Pune,Individual,8691,Blue,44.0,735709
1467,2022-05-02,Volkswagen,Taigun,Sedan,Electric,Automatic,1111821.0,Hyderabad,Dealer,27120,Brown,47.0,112245
1468,2020-01-19,Hyundai,i20,SUV,Electric,Automatic,1019127.0,Pune,Dealer,56615,Black,58.0,613396
1469,2021-08-13,Volkswagen,Tiguan,Sedan,Electric,Automatic,1348255.0,Bangalore,Individual,32574,Black,58.0,639620
1470,2022-09-13,Tata,Nexon,Sedan,Petrol,Manual,998249.0,Hyderabad,Individual,12499,Green,69.0,591227
1471,2020-02-11,Tata,Harrier,SUV,Diesel,Manual,1140905.0,Ahmedabad,Dealer,96931,Silver,62.0,239050
1472,2021-08-09,Toyota,Glanza,MUV,Diesel,Manual,1212047.0,Bangalore,Individual,34766,Silver,45.0,529237
1473,2020-03-22,Hyundai,Verna,MUV,Diesel,Manual,862010.0,Bangalore,Individual,14322,Brown,46.0,196545
1474,2020-01-24,Mahindra,Thar,,,Automatic,,,Dealer,38498,Blue,,316724
1475,2020-07-12,Renault,Kiger,,,Manual,,,Dealer,5224,Green,,938662
1476,2022-01-27,Tata,Safari,SUV,CNG,Manual,1416124.0,Pune,Dealer,28146,Green,56.0,248222
1477,2021-01-27,Toyota,Fortuner,Hatchback,CNG,Manual,871027.0,Ahmedabad,Dealer,59653,Brown,39.0,812417
1478,2022-12-19,Maruti,Alto,SUV,Electric,Automatic,824930.0,Chennai,Individual,49689,Black,48.0,191071
