SaleID,SaleDate,Brand,Model,Variant,Price,EngineCC,FuelType,Transmission,BuyerGender,City,UnitsSold
SAL103814,2021-08-07,Toyota,Urban Cruiser,Urban Cruiser ZXI+ Diesel Automatic,1408000,1498,Diesel,Automatic,Male,Bengaluru,4.0
SAL102435,2021-10-15,Tata,Tigor,Tigor ZXI+ Petrol Manual,845000,1198,Petrol,Manual,Female,Pune,6.0
SAL102359,2021-04-05,Mahindra,Scorpio,Scorpio SX(O) Petrol Manual,956000,1998,Petrol,Manual,Female,Bengaluru,4.0
SAL103139,2022-11-01,Kia,Sonet,Sonet EX CNG Manual,916000,999,CNG,Manual,Female,Hyderabad,1.0
SAL103627,2021-10-09,Tata,Altroz,Altroz ZXI+ Petrol Manual,1519000,800,Petrol,Manual,Female,Pune,2.0
SAL102820,2024-09-11,Mahindra,XUV700,XUV700 SX Petrol Manual,2367000,1998,Petrol,Manual,Female,Mumbai,6.0
SAL103959,2023-06-02,Mahindra,Bolero,Bolero ZXI Diesel Manual,771000,2500,Diesel,Manual,Female,Lucknow,3.0
SAL102434,2025-02-27,Tata,Tigor,Tigor SX(O) Petrol Manual,1646000,1998,Petrol,Manual,Male,Lucknow,6.0
SAL100986,2022-09-02,Mahindra,Bolero,Bolero XZ Petrol Manual,1939000,1497,Petrol,Manual,Male,Bengaluru,3.0
SAL101558,2021-11-14,MG,ZS EV,ZS EV SX(O) Diesel Manual,3100000,2500,Diesel,Manual,Female,Bengaluru,1.0
SAL100132,2024-06-06,MG,ZS EV,ZS EV ZXI+ Petrol Manual,1300000,800,Petrol,Manual,Male,Kolkata,2.0
SAL102534,2023-08-04,Renault,Kwid,Kwid XZ Petrol Automatic,964000,1998,Petrol,Automatic,Male,Pune,4.0
SAL100872,2025-07-03,Hyundai,Venue,Venue SX Diesel Manual,1173000,2200,Diesel,Manual,Male,Mumbai,6.0
SAL102636,2024-02-19,Toyota,Urban Cruiser,Urban Cruiser ZXI+ Petrol Manual,3405000,999,Petrol,Manual,Female,Ahmedabad,2.0
SAL103629,2025-07-14,MG,Astor,Astor XZ+ Diesel Manual,2568000,1998,Diesel,Manual,Female,Ahmedabad,3.0
SAL100705,2025-08-02,Kia,Sonet,Sonet VXI Petrol Automatic,2483000,800,Petrol,Automatic,Female,Hyderabad,5.0
SAL100733,2022-05-11,Mahindra,Scorpio,Scorpio EX Hybrid Automatic,1642000,1197,Hybrid,Automatic,Female,Pune,6.0
SAL103170,2024-05-27,Maruti Suzuki,Celerio,Celerio ZXI Petrol Manual,890000,1498,Petrol,Manual,Male,Ahmedabad,2.0
SAL102351,2023-01-17,Maruti Suzuki,Baleno,Baleno ZXI Petrol Manual,1122000,1198,Petrol,Manual,Male,Jaipur,6.0
SAL103851,2022-10-06,Renault,Kwid,Kwid VXI Petrol Manual,405000,2500,Petrol,Manual,Female,Jaipur,1.0
SAL100739,2020-03-25,Toyota,Urban Cruiser,Urban Cruiser ZXI+ Hybrid Automatic,1755000,800,Hybrid,Automatic,Female,Lucknow,6.0
SAL102978,12-10-2020,MG,Astor,Astor XM CNG Automatic,2759000,999,CNG,Automatic,Male,Ahmedabad,2.0
SAL103714,2020-01-06,Hyundai,i20,i20 SX(O) Petrol Manual,1588000,2200,Petrol,Manual,Male,Bengaluru,1.0
SAL101766,2022-09-29,Maruti Suzuki,Dzire,Dzire XZ Diesel Automatic,964000,1998,Diesel,Automatic,Male,Bengaluru,2.0
SAL102692,2023-02-15,Tata,Nexon,Nexon SX Diesel AMT,314000,999,Diesel,AMT,Male,Lucknow,2.0
SAL101000,2024-01-16,Hyundai,i20,i20 VXI Petrol Manual,622000,999,Petrol,Manual,Female,Lucknow,2.0
SAL100109,2022-06-25,Maruti Suzuki,Ertiga,Ertiga XZ+ Hybrid Manual,369000,999,Hybrid,Manual,Male,Ahmedabad,6.0
SAL102994,2025-08-02,Mahindra,XUV300,XUV300 EX Hybrid Manual,937000,1197,Hybrid,Manual,Male,Delhi,1.0
SAL100146,2021-09-07,Toyota,Glanza,Glanza XZ+ Petrol Automatic,2407000,1498,Petrol,Automatic,Male,Bengaluru,3.0
SAL101848,2020-10-15,Kia,EV6,EV6 VXI Hybrid Manual,2308000,2200,Hybrid,Manual,Male,Mumbai,2.0
SAL103172,2023-04-11,Tata,Tiago,Tiago VXI Petrol Manual,523000,1998,Petrol,Manual,Female,Pune,1.0
SAL100786,2025-02-22,Kia,Sonet,Sonet SX(O) CNG Manual,1792000,2500,CNG,Manual,Female,Pune,1.0
SAL103465,2022-04-02,Mahindra,XUV300,XUV300 SX(O) Hybrid Manual,1969000,1197,Hybrid,Manual,Male,Ahmedabad,6.0
SAL101418,2021-08-12,Tata,Tigor,Tigor EX Diesel Manual,933000,800,Diesel,Manual,Male,Jaipur,2.0
SAL102645,2021-07-02,Maruti Suzuki,Dzire,Dzire XZ+ Petrol Manual,624000,999,Petrol,Manual,Male,Jaipur,6.0
SAL102475,2023-09-22,Hyundai,i20,i20 ZXI Hybrid Manual,1444000,2500,Hybrid,Manual,Male,Mumbai,4.0
SAL100408,2023-08-11,MG,Astor,Astor SX(O) Diesel Manual,3263000,2500,Diesel,Manual,Female,Hyderabad,5.0
SAL100919,2025-05-28,Skoda,Superb,Superb VXI Petrol Manual,1108000,2500,Petrol,Manual,Male,Chennai,2.0
SAL101184,2021-07-14,Kia,Seltos,Seltos ZXI+ Hybrid Manual,974000,1998,Hybrid,Manual,Female,Chennai,6.0
SAL101466,2020-04-28,Maruti Suzuki,Baleno,Baleno LXI Petrol Manual,1179000,1998,Petrol,Manual,Male,Ahmedabad,2.0
SAL100939,2024-07-18,Hyundai,Verna,Verna ZXI Hybrid Automatic,1092000,800,Hybrid,Automatic,Male,Jaipur,5.0
SAL101532,2025-02-23,Renault,Duster,Duster EX Petrol Manual,945000,2500,Petrol,Manual,Male,Kolkata,5.0
SAL101842,2021-06-03,Toyota,Innova,Innova VXI Petrol Automatic,1930000,1497,Petrol,Automatic,Male,Lucknow,5.0
SAL103052,2020-03-07,Maruti Suzuki,Celerio,Celerio ZXI Diesel Manual,542000,800,Diesel,Manual,Male,Jaipur,3.0
SAL101983,2021-12-22,Skoda,Kushaq,Kushaq EX Petrol Manual,1863000,1998,Petrol,Manual,Female,Jaipur,4.0
SAL102366,2023-06-16,Tata,Safari,Safari ZXI Petrol Manual,472000,800,Petrol,Manual,Male,Chennai,6.0
SAL100695,2020-02-27,MG,Astor,Astor XZ+ Petrol Manual,2527000,2500,Petrol,Manual,Male,Chennai,3.0
SAL103868,2023-03-29,MG,Gloster,Gloster XM Petrol Manual,2645000,1197,Petrol,Manual,Female,Delhi,6.0
SAL101076,2024-04-03,Maruti Suzuki,Baleno,Baleno XZ+ Petrol Manual,646000,1497,Petrol,Manual,Male,Bengaluru,5.0
SAL103812,2023-06-20,Toyota,Glanza,Glanza LXI Diesel Manual,1334000,1198,Diesel,Manual,Male,Jaipur,2.0
SAL101993,2020-01-06,MG,Astor,Astor ZXI Hybrid Manual,1338000,1497,Hybrid,Manual,Male,Ahmedabad,6.0
SAL103642,2023-02-18,Honda,City,City XZ Diesel Automatic,1215000,1498,Diesel,Automatic,Male,Bengaluru,2.0
SAL100623,2024-05-10,Tata,Safari,Safari SX(O) Petrol Automatic,978000,1498,Petrol,Automatic,Female,Kolkata,3.0
SAL100191,2020-07-04,Tata,Tigor,Tigor SX Diesel Automatic,1556000,1998,Diesel,Automatic,Male,Jaipur,2.0
SAL102313,2024-09-06,Mahindra,Bolero,Bolero LXI Diesel Manual,1964000,1998,Diesel,Manual,Male,Ahmedabad,1.0
SAL100634,2020-05-31,Skoda,Octavia,Octavia VXI Diesel Manual,1036000,1197,Diesel,Manual,Male,Mumbai,4.0
SAL102988,2021-01-16,Hyundai,i10,i10 LXI Hybrid AMT,1262000,1498,Hybrid,AMT,Male,Hyderabad,2.0
SAL100631,2021-07-27,Honda,WR-V,WR-V ZXI+ Petrol Manual,1685000,800,Petrol,Manual,Male,Lucknow,2.0
SAL102147,2021-05-29,MG,Astor,Astor ZXI+ Diesel Manual,1894000,2200,Diesel,Manual,Male,Pune,3.0
SAL101762,2021-08-13,Skoda,Superb,Superb XM Petrol Manual,1016000,2200,Petrol,Manual,Female,Chennai,4.0
SAL100413,2022-12-29,Maruti Suzuki,Dzire,Dzire ZXI+ Petrol Automatic,816000,1197,Petrol,Automatic,Female,Kolkata,2.0
SAL101234,2022-11-28,Kia,Sonet,Sonet EX Petrol Manual,1908000,2200,Petrol,Manual,Male,Ahmedabad,3.0
SAL102131,2025-07-26,Toyota,Urban Cruiser,Urban Cruiser SX(O) Petrol Manual,735000,999,Petrol,Manual,Female,Ahmedabad,6.0
SAL102841,2023-11-07,Honda,Amaze,Amaze EX Petrol Manual,1530000,1198,Petrol,Manual,Male,Pune,6.0
SAL101126,2021-12-13,Hyundai,Venue,Venue LXI Diesel Manual,504000,1498,Diesel,Manual,Male,Ahmedabad,4.0
SAL100473,2022-07-30,Hyundai,i20,i20 ZXI+ Petrol Manual,1469000,1498,Petrol,Manual,Male,Pune,5.0
SAL103800,2023-09-25,Hyundai,i20,i20 ZXI+ Petrol Manual,756000,999,Petrol,Manual,Male,Ahmedabad,2.0
SAL103912,2024-01-07,MG,Gloster,Gloster ZXI+ CNG Automatic,1016000,999,CNG,Automatic,Male,Mumbai,2.0
SAL103888,2023-07-01,Skoda,Octavia,Octavia XM Petrol Manual,2186000,999,Petrol,Manual,Male,Lucknow,2.0
SAL100860,2022-12-05,MG,Astor,Astor XZ Electric Automatic,2939000,800,Electric,Automatic,Female,Kolkata,3.0
SAL102777,2021-10-04,Hyundai,Santro,Santro XZ Petrol Manual,599000,1497,Petrol,!!,Male,Jaipur,2.0
SAL103213,2020-01-20,MG,ZS EV,ZS EV SX(O) Petrol Manual,2735000,2500,Petrol,Manual,Male,Ahmedabad,1.0
SAL102181,2024-07-27,Maruti Suzuki,Wagon R,Wagon R EX CNG Manual,491000,999,CNG,Manual,Female,Delhi,5.0
SAL103189,2025-07-04,Renault,Kwid,Kwid SX Petrol Manual,1010000,2500,Petrol,Manual,Male,Ahmedabad,2.0
SAL100290,2023-05-21,Renault,Kwid,Kwid ZXI Electric Manual,327000,1197,Electric,Manual,Female,Kolkata,1.0
SAL100298,2022-09-07,Skoda,Octavia,Octavia LXI Diesel Manual,2170000,2200,Diesel,Manual,Male,Chennai,4.0
SAL103424,2022-12-09,Skoda,Octavia,Octavia LXI Petrol Manual,2642000,2200,Petrol,Manual,Male,Hyderabad,4.0
SAL101293,2021-05-04,Kia,Carens,Carens XZ+ Petrol Manual,1972000,1198,Petrol,Manual,Male,Ahmedabad,5.0
SAL100064,2025-06-03,Tata,Altroz,Altroz EX Petrol Manual,693000,2200,Petrol,Manual,Male,Lucknow,3.0
SAL103149,2020-01-29,Mahindra,XUV300,XUV300 XZ CNG Manual,1518000,2200,CNG,Manual,Male,Jaipur,4.0
SAL103260,2025-07-04,Honda,WR-V,WR-V XM Petrol Manual,925000,1197,Petrol,Manual,Male,Ahmedabad,1.0
SAL101486,2024-03-07,Hyundai,Santro,Santro SX(O) Petrol Manual,875000,999,Petrol,Manual,Male,Mumbai,3.0
SAL100124,2020-09-02,Toyota,Innova,Innova ZXI Diesel Manual,1338000,2500,Diesel,Manual,Male,Delhi,4.0
SAL103576,2020-09-22,Tata,Altroz,Altroz SX(O) Petrol Manual,573000,999,Petrol,Manual,Male,Jaipur,1.0
SAL101916,2025-08-23,MG,Astor,Astor EX Electric CVT,3215000,1198,Electric,CVT,Male,Bengaluru,3.0
SAL103729,2023-01-12,Tata,Nano,Nano ZXI+ Petrol AMT,1133000,1498,Petrol,AMT,Female,Kolkata,4.0
SAL102767,2024-06-29,Toyota,Fortuner,Fortuner SX CNG Manual,1377000,999,CNG,Manual,Male,Hyderabad,4.0
SAL100366,2025-04-25,Toyota,Innova,Innova LXI CNG AMT,3391000,1197,CNG,AMT,Male,Lucknow,1.0
SAL102593,2024-03-07,Skoda,Kushaq,Kushaq ZXI+ Petrol Automatic,1944000,999,Petrol,Automatic,Female,Chennai,3.0
SAL103585,2021-04-07,Renault,Triber,Triber ZXI Petrol Manual,595000,2200,Petrol,Manual,Female,Kolkata,5.0
SAL100390,2021-02-18,Renault,Triber,Triber VXI Hybrid Automatic,1191000,1497,Hybrid,Automatic,Male,Ahmedabad,3.0
SAL100450,2025-05-15,Kia,EV6,EV6 XM CNG Automatic,2121000,2200,CNG,Automatic,Male,Bengaluru,6.0
SAL102422,2020-02-12,Toyota,Fortuner,Fortuner XM Petrol Manual,2817000,1497,Petrol,Manual,Male,Bengaluru,4.0
SAL103540,2023-10-13,Skoda,Superb,Superb SX Diesel Manual,1263000,999,Diesel,Manual,Female,Bengaluru,4.0
SAL102864,2023-08-06,Honda,Jazz,Jazz VXI Petrol Automatic,1180000,1198,Petrol,Automatic,Male,Mumbai,3.0
SAL102722,2022-09-25,Skoda,Octavia,Octavia EX Diesel Manual,2517000,1998,Diesel,Manual,Female,Pune,5.0
SAL103698,2025-03-09,Renault,Duster,Duster XM CNG Automatic,1140000,1198,CNG,Automatic,Female,Jaipur,3.0
SAL102608,2023-03-01,Renault,Triber,Triber LXI Petrol Automatic,936000,1197,Petrol,Automatic,Male,Bengaluru,3.0
SAL103047,2024-12-21,Maruti Suzuki,Ertiga, ,612000,2500,Petrol,Automatic,Female,Lucknow,6.0
SAL102060,2022-12-03,Tata,Nano,Nano SX Petrol Manual,387000,1998,Petrol,Manual,Female,Chennai,2.0
SAL103374,2024-01-07,Tata,Tigor,Tigor ZXI+ Hybrid Manual,1441000,1497,Hybrid,Manual,Male,Lucknow,3.0
SAL100278,2023-04-11,Renault,kiger,Kiger ZXI+ Petrol Manual,932000,800,Petrol,Manual,Male,Jaipur,3.0
SAL103448,2022-03-19,Mahindra,Thar,Thar XZ+ Petrol Manual,1768000,999,Petrol,Manual,Male,Hyderabad,2.0
SAL100734,2025-04-13,Toyota,Innova,Innova XM Petrol Manual,1705000,1998,Petrol,Manual,Female,Pune,6.0
SAL101728,2020-03-04,Renault,Triber,Triber ZXI Hybrid Manual,1033000,1498,Hybrid,Manual,Female,Hyderabad,5.0
SAL102906,2023-08-07,Honda,City,City SX Petrol Manual,1770000,1198,Petrol,Manual,Male,Mumbai,6.0
SAL102368,2021-08-24,Maruti Suzuki,Swift,Swift EX CNG Automatic,609000,999,CNG,Automatic,Male,Lucknow,4.0
SAL101770,2025-04-04,Maruti Suzuki,Ertiga,Ertiga VXI CNG Automatic,714000,1197,CNG,Automatic,Male,Chennai,2.0
SAL103978,2022-11-02,Hyundai,i10,i10 ZXI Electric Manual,461000,1197,Electric,Manual,Male,Delhi,1.0
SAL103724,2023-03-05,Skoda,Rapid,Rapid XZ+ Diesel Automatic,1620000,999,Diesel,Automatic,Male,Mumbai,2.0
SAL102265,2025-04-30,Tata,Tiago,Tiago XZ Hybrid Manual,1184000,800,Hybrid,Manual,Male,Mumbai,3.0
SAL101121,2023-10-21,Skoda,Rapid,Rapid XZ+ Petrol Manual,2902000,2200,Petrol,Manual,Female,Bengaluru,3.0
SAL102836,2025-08-19,MG,Gloster,Gloster EX Diesel Automatic,3483000,1498,Diesel,Automatic,Male,Pune,2.0
SAL100223,2023-11-25,Hyundai,Verna,Verna ZXI Electric Automatic,841000,999,Electric,Automatic,Male,Jaipur,4.0
SAL101118,2023-03-06,Hyundai,Venue,Venue LXI Petrol Manual,719000,2200,Petrol,Manual,Male,Hyderabad,1.0
SAL100021,2022-10-15,Hyundai,Santro,Santro VXI Petrol Manual,567000,1198,Petrol,Manual,Male,Ahmedabad,2.0
SAL103660,2025-03-16,Tata,Harrier,Harrier SX(O) Petrol AMT,1014000,1197,Petrol,AMT,Male,Ahmedabad,4.0
SAL101124,2023-08-18,Tata,Tiago,Tiago XM Petrol Manual,1217000,1198,Petrol,Manual,Female,Chennai,1.0
SAL100284,2023-02-09,Hyundai,i10,i10 LXI Electric Automatic,1094000,1197,Electric,Automatic,Female,Bengaluru,2.0
SAL100808,2024-12-24,Kia,Sonet,Sonet XZ+ CNG Automatic,1566000,999,CNG,Automatic,Female,Lucknow,3.0
SAL100793,2023-12-22,Toyota,Innova,Innova EX Diesel Automatic,2412000,999,Diesel,Automatic,Male,Delhi,4.0
SAL102155,2024-09-23,Renault,Triber,Triber XZ Petrol Automatic,516000,1998,Petrol,Automatic,Male,Pune,2.0
SAL100241,2020-01-27,Maruti Suzuki,Ertiga,Ertiga LXI Petrol Automatic,1159000,1998,Petrol,Automatic,Male,Chennai,1.0
SAL102446,2020-01-10,Honda,Amaze,Amaze SX Petrol Manual,985000,1998,Petrol,Manual,Female,Mumbai,1.0
SAL103730,2023-04-26,Tata,Nano,Nano ZXI+ Petrol Manual,511000,1198,Petrol,Manual,Female,Kolkata,1.0
SAL100624,2024-05-27,Tata,Altroz,Altroz ZXI+ Petrol CVT,1166000,1197,Petrol,CVT,Male,Delhi,2.0
SAL100055,2021-11-07,Maruti Suzuki,Dzire,Dzire SX(O) Petrol Automatic,1130000,2200,Petrol,Automatic,Female,Lucknow,5.0
SAL102938,2020-11-05,Tata,Harrier,Harrier ZXI Petrol Manual,1633000,1497,Petrol,Manual,Male,Bengaluru,3.0
SAL101577,2024-11-19,Renault,Kwid,Kwid LXI Diesel AMT,878000,1998,Diesel,AMT,Female,Bengaluru,4.0
SAL101294,2022-07-24,Maruti Suzuki,Wagon R,Wagon R XZ Diesel Automatic,1021000,1198,Diesel,Automatic,Male,Mumbai,4.0
SAL100899,2025-03-14,MG,Astor,Astor SX(O) Diesel Manual,1214000,1497,Diesel,Manual,Male,Hyderabad,5.0
SAL103357,2023-10-03,MG,Hector,Hector XZ Hybrid Manual,1957000,1197,Hybrid,Manual,Male,Ahmedabad,4.0
SAL102092,2021-06-05,Hyundai,Verna,Verna VXI CNG Manual,645000,2200,CNG,Manual,Male,Hyderabad,1.0
SAL102372,2021-06-11,Skoda,Superb,Superb XZ+ Petrol AMT,2323000,800,Petrol,AMT,Male,Hyderabad,1.0
SAL101476,2020-06-13,Maruti Suzuki,Celerio,Celerio VXI Diesel Manual,1027000,1198,Diesel,Manual,Male,Chennai,2.0
SAL102338,2022-10-03,Kia,EV6,EV6 XZ Petrol Manual,1006000,1198,Petrol,Manual,Male,Ahmedabad,6.0
SAL101513,2021-02-19,Kia,EV6,EV6 VXI CNG AMT,831000,1197,CNG,AMT,Male,Lucknow,5.0
SAL102809,2020-01-10,Tata,Tigor,Tigor EX Diesel Automatic,1306000,1998,Diesel,Automatic,Male,Bengaluru,5.0
SAL103368,2023-01-18,Maruti Suzuki,Baleno,Baleno ZXI+ Petrol Manual,472000,1998,Petrol,Manual,Male,Lucknow,3.0
SAL103044,2021-10-18,MG,ZS EV,ZS EV XZ Petrol Manual,2845000,1998,Petrol,Manual,Male,Jaipur,1.0
SAL102253,2025-08-04,Maruti Suzuki,Baleno,Baleno EX Petrol Manual,1046000,1998,Petrol,Manual,Male,Bengaluru,4.0
SAL102680,2024-09-12,Hyundai,Santro,Santro ZXI Petrol Automatic,721000,800,Petrol,Automatic,Male,Mumbai,2.0
SAL101608,2024-07-06,Honda,WR-V,WR-V XZ Diesel Manual,957000,1198,Diesel,Manual,Male,Lucknow,6.0
SAL102955,2025-03-08,Skoda,Octavia,,2328000,1497,Diesel,Manual,Male,Pune,2.0
SAL102365,2022-10-20,Skoda,Kushaq,Kushaq LXI Diesel Manual,896000,1998,Diesel,Manual,Male,Ahmedabad,1.0
SAL103013,2021-05-30,Tata,Altroz,Altroz ZXI Petrol Automatic,794000,1498,Petrol,Automatic,Male,Bengaluru,1.0
SAL100905,2024-06-16,Kia,Sonet,Sonet SX(O) Petrol Automatic,2318000,999,Petrol,Automatic,Male,Chennai,4.0
SAL101340,2022-07-12,Tata,Tiago,Tiago ZXI Petrol Automatic,661000,999,Petrol,Automatic,Female,Hyderabad,3.0
SAL102683,2022-10-29,Hyundai,i20,i20 VXI Diesel Manual,855000,1998,Diesel,Manual,Male,Jaipur,4.0
SAL103765,2020-11-02,Mahindra,XUV300,XUV300 SX Petrol Manual,1240000,1497,Petrol,Manual,Male,Lucknow,4.0
SAL101488,2023-01-23,Maruti Suzuki,Alto,Alto XZ+ Petrol Manual,650000,1497,Petrol,Manual,Male,Lucknow,4.0
SAL100648,2025-06-07,Toyota,Fortuner,Fortuner XM Petrol Manual,2910000,800,Petrol,Manual,Female,Bengaluru,2.0
SAL101114,2024-12-22,Skoda,Rapid,Rapid LXI Petrol Manual,2104000,1998,Petrol,Manual,Male,Delhi,3.0
SAL102041,2022-02-10,Renault,Kiger,Kiger EX Hybrid Manual,805000,800,Hybrid,Manual,Male,Pune,1.0
SAL103879,2021-02-23,Hyundai,i20,i20 LXI Petrol Manual,678000,999,Petrol,Manual,Female,Pune,1.0
SAL101315,2021-07-29,Mahindra,Bolero,Bolero LXI Petrol Manual,1858000,999,Petrol,Manual,M,Pune,3.0
SAL100440,2020-11-04,Tata,Nexon,Nexon VXI Petrol Automatic,419000,800,Petrol,Automatic,Female,Mumbai,5.0
SAL103305,2020-12-19,Toyota,Urban Cruiser,Urban Cruiser LXI Petrol Manual,1681000,999,Petrol,Manual,Male,Hyderabad,6.0
SAL100152,2022-03-05,Skoda,Octavia,Octavia XM Petrol Automatic,1119000,1498,Petrol,Automatic,Male,Lucknow,4.0
SAL100596,2020-10-12,Skoda,Rapid,Rapid SX(O) CNG Manual,2269000,999,CNG,Manual,Male,Lucknow,4.0
SAL100687,2024-08-14,Tata,Nano,Nano XM Petrol Manual,692000,1498,Petrol,Manual,Female,Bengaluru,1.0
SAL100575,2021-09-28,Renault,Kiger,Kiger XM Diesel Manual,1155000,2200,Diesel,Manual,Female,Jaipur,3.0
SAL101479,2022-03-12,Tata,Safari,Safari SX Petrol Manual,910000,1498,Petrol,Manual,Female,Hyderabad,1.0
SAL101446,2024-08-15,Tata,Altroz,??,1270000,2500,Diesel,Manual,Male,Chennai,4.0
SAL102304,2023-05-24,Honda,City,City LXI Diesel Automatic,1725000,2500,Diesel,Automatic,Male,Mumbai,4.0
SAL100438,2023-02-07,Maruti Suzuki,Baleno,Baleno SX(O) Petrol Manual,936000,1498,Petrol,Manual,Male,Pune,4.0
SAL102690,2020-08-20,MG,Astor,Astor LXI CNG Manual,2327000,800,CNG,Manual,Male,Jaipur,5.0
SAL101699,2023-06-22,tata,Tigor,Tigor XZ Diesel Manual,1069000,1198,Diesel,Manual,Female,Chennai,1.0
SAL103502,2025-06-13,Skoda,Rapid,Rapid ZXI Petrol Manual,2994000,1197,Petrol,Manual,Female,Chennai,5.0
SAL102943,2021-02-14,Skoda,Rapid,Rapid ZXI+ Diesel Manual,2372000,1198,Diesel,Manual,Male,Hyderabad,5.0
SAL102271,2021-12-22,Toyota,Fortuner,Fortuner LXI Petrol Manual,1777000,1197,Petrol,Manual,Female,Bengaluru,4.0
SAL101504,2024-03-15,Toyota,randommodel,Innova SX(O) Diesel Manual,1765000,1198,Diesel,Manual,Male,Lucknow,5.0
SAL103484,2022-02-07,Toyota,Innova,Innova ZXI CNG Manual,2333000,2200,CNG,Manual,Male,Pune,5.0
SAL100155,2025-01-21,Renault,Triber,Triber ZXI+ CNG Manual,518000,1498,CNG,Manual,Female,Hyderabad,1.0
SAL102002,2022-09-19,MG,Gloster,Gloster SX(O) Petrol Automatic,3266000,2200,Petrol,Automatic,Female,Chennai,1.0
SAL101776,2024-12-02,Renault,Kwid,Kwid XZ+ Petrol Manual,919000,800,Petrol,Manual,Male,Bengaluru,4.0
SAL102377,2024-06-21,Mahindra,XUV300,XUV300 XM Petrol CVT,2120000,1197,Petrol,CVT,Female,Delhi,3.0
SAL101973,2023-01-03,@Honda,Gloster,Gloster SX(O) Petrol Automatic,2295000,1498,Petrol,Automatic,Female,Pune,2.0
SAL103415,2020-12-14,Tata,Tiago,Tiago LXI Diesel Automatic,1093000,1197,Diesel,Automatic,Female,Lucknow,3.0
SAL100888,2025-05-28,Toyota,Fortuner,Fortuner SX Petrol Manual,978000,999,Petrol,Manual,Male,Lucknow,5.0
SAL101516,2021-05-10,Honda,WR-V,WR-V ZXI Petrol AMT,1412000,800,Petrol,AMT,Male,Lucknow,2.0
SAL101868,2025-06-27,Kia,Carens,Carens ZXI Diesel Automatic,1024000,1197,Diesel,Automatic,Male,Jaipur,5.0
SAL100761,2023-10-31,Tata,Altroz,Altroz XZ Diesel Manual,736000,2200,Diesel,Manual,Male,Bengaluru,4.0
SAL103016,2020-02-22,Hyundai,i20,i20 SX(O) Petrol Automatic,1279000,800,Petrol,Automatic,Male,Jaipur,3.0
SAL100611,2020-11-10,MG,Hector,Hector XZ Petrol Manual,2999000,1497,Petrol,Manual,Male,Lucknow,3.0
SAL101140,2022-08-08,Honda,Amaze,Amaze ZXI+ Petrol AMT,1607000,999,Petrol,AMT,Male,Chennai,4.0
SAL100463,2025-01-03,Tata,Safari,Safari ZXI+ CNG Manual,1117000,1197,CNG,Manual,Male,Jaipur,4.0
SAL102493,2025-06-23,Hyundai,Creta,Creta LXI Diesel Automatic,864000,800,Diesel,Automatic,Female,Hyderabad,6.0
SAL103840,2022-05-04,Mahindra,Scorpio,Scorpio SX Petrol Automatic,1657000,800,Petrol,Automatic,Male,Mumbai,3.0
SAL102204,2023-06-19,Honda,Jazz,Jazz XZ+ Petrol Manual,1514000,1197,Petrol,Manual,Female,Chennai,6.0
SAL100199,2025-04-15,Tata,Altroz,Altroz XZ+ Diesel Manual,1392000,800,Diesel,Manual,Female,Jaipur,2.0
SAL103997,2023-05-10,Renault,Duster,Duster ZXI+ Petrol Manual,655000,1498,Petrol,Manual,Male,Chennai,2.0
,2021-08-07,Skoda,Rapid,Rapid ZXI Petrol Manual,1565000,999,Petrol,Manual,Male,Chennai,3.0
SAL100054,2022-06-22,Toyota,Urban Cruiser,Urban Cruiser XZ+ Petrol Automatic,2374000,2200,Petrol,Automatic,Male,Hyderabad,4.0
SAL101758,2021-12-29,Honda,Jazz,Jazz EX Diesel Automatic,821000,2500,Diesel,Automatic,Male,Lucknow,1.0
SAL102910,2023-05-09,Honda,City,City EX Petrol Automatic,953000,999,Petrol,Automatic,Female,Lucknow,2.0
SAL102347,2025-02-17,Honda,Amaze,Amaze VXI Diesel Manual,1098000,800,Diesel,Manual,Male,Kolkata,5.0
SAL100089,2025-04-18,Mahindra,Bolero,Bolero XM Diesel Manual,1550000,1198,Diesel,Manual,Male,Bengaluru,4.0
SAL100757,2024-04-11,Mahindra,XUV300,XUV300 XZ Diesel Automatic,1660000,999,Diesel,Automatic,Male,Bengaluru,2.0
SAL103310,2023-01-19,Kia,Carens,Carens XZ CNG Manual,2029000,1198,CNG,Manual,Female,Ahmedabad,4.0
SAL101210,2021-11-10,Mahindra,XUV300,XUV300 SX Petrol Manual,1467000,1197,Petrol,Manual,Male,Chennai,5.0
SAL103266,2024-03-12,Hyundai,Creta,Creta EX Diesel Manual,969000,2200,Diesel,Manual,Male,Kolkata,3.0
SAL103090,2020-05-29,Hyundai,Creta,Creta LXI Diesel Manual,940000,1497,Diesel,Manual,Male,Bengaluru,1.0
SAL103964,2020-06-19,Kia,EV6,EV6 XZ Petrol Manual,819000,2200,Petrol,Manual,Male,Bengaluru,1.0
SAL102974,2022-04-12,Mahindra,Bolero,Bolero LXI Petrol AMT,1392000,800,Petrol,AMT,Male,Kolkata,6.0
SAL100039,2020-04-23,Skoda,Superb,Superb SX Diesel Automatic,1768000,999,Diesel,Automatic,Female,Kolkata,2.0
SAL102282,2021-04-27,Tata,Nexon,Nexon XZ+ CNG Manual,961000,1998,CNG,Manual,Male,Mumbai,3.0
SAL103875,2023-05-13,Maruti Suzuki,Celerio,Celerio SX(O) Petrol Manual,677000,1198,Petrol,Manual,Female,Jaipur,6.0
