SaleID,SaleDate,Brand,Model,Price,EngineCC,FuelType,Transmission,BuyerGender,City,UnitsSold
SAL103552,17-06-2021,Toyota,Urban Cruiser,2326000,1198,Petrol,Manual,Male,Ahmedabad,4
SAL103276,29-10-2020,Hyundai,Venue,1412000,2500,Diesel,Automatic,Female,Chennai,5
SAL103297,23-01-2024,Hyundai,Venue,489000,800,Diesel,Manual,Male,Pune,6
SAL101475,05-08-2024,Toyota,Innova,2569000,1197,Diesel,Manual,Male,Kolkata,6
SAL102807,20-01-2021,Maruti Suzuki,Celerio,-5000,1497,Petrol,Manual,Male,Ahmedabad,5
SAL103887,22-03-2025,Skoda,Rapid,2198000,800,Petrol,Manual,Male,Chennai,1
SAL103507,07-07-2020,Toyota,Urban Cruiser,2002000,999,Petrol,Manual,Female,Ahmedabad,6
SAL100002,13-01-2025,Skoda,Superb,2410000,1497,CNG,Manual,Female,Hyderabad,3
SAL101067,04-05-2025,MG,ZS EV,1276000,999,Petrol,Manual,Male,Ahmedabad,2
SAL100180,10-11-2020,Honda,WR-V,1075000,1197,Petrol,Manual,Male,Chennai,1
SAL100146,12-01-2025,Renault,Kiger,849000,1498,CNG,Manual,Male,Delhi,4
SAL100629,10-01-2022,Mahindra,Thar,1154000,2500,CNG,Manual,Male,Bengaluru,5
SAL100401,30-12-2020,Maruti Suzuki,Alto,1112000,999,CNG,Automatic,Male,Delhi,5
SAL101104,23-09-2024,MG,Hector,3487000,1998,Petrol,Manual,Male,Ahmedabad,4
SAL101449,21-01-2023,MG,Gloster,2708000,1998,Diesel,Manual,Male,Kolkata,2
SAL103430,03-01-2025,Tata,Nexon,1113000,1497,Petrol,Manual,Male,Mumbai,2
SAL100172,20-06-2020,Maruti Suzuki,Wagon R,761000,1498,Hybrid,Manual,Female,Jaipur,4
SAL102312,26-11-2021,Renault,Kwid,744000,1497,Diesel,Manual,Female,Bengaluru,2
SAL100667,13-07-2021,MG,Hector,1402000,999,CNG,Manual,Male,Pune,2
SAL102719,13-03-2022,Tata,Tiago,333000,1497,Hybrid,Manual,Female,Mumbai,3
SAL101813,18-08-2025,MG,Gloster,1052000,1197,Petrol,Manual,Male,Delhi,6
SAL103763,14-12-2020,Renault,Triber,"₹ 1,23,000",2200,Petrol,Automatic,Female,Lucknow,5
SAL101916,09-05-2024,Honda,Jazz,1675000,800,Petrol,AMT,Male,Delhi,4
SAL102337,30-03-2022,Skoda,Octavia,1612000,1998,Diesel,AMT,Male,Ahmedabad,4
SAL103581,29-02-2024,Honda,WR-V,1622000,1497,Diesel,Manual,Male,Pune,1
SAL103462,03-01-2024,Kia,EV6,1881000,1498,Diesel,Manual,Male,Hyderabad,1
SAL103719,31-08-2020,Renault,Triber,535000,1498,Petrol,Automatic,Male,Bengaluru,1
SAL101004,23-10-2024,Mahindra,Thar,2152000,1198,Petrol,Automatic,Male,Jaipur,5
SAL103314,21-02-2023,Renault,Duster,496000,2200,Petrol,Manual,Male,Chennai,4
SAL100411,13-09-2022,Hyundai,Venue,1540000,1498,Electric,Manual,Male,Hyderabad,4
SAL100258,12-06-2024,Hyundai,i20,1084000,1498,Petrol,Manual,Female,Ahmedabad,2
SAL103733,12-01-2025,Tata,Nano,1002000,1498,Petrol,Manual,Male,Mumbai,2
SAL103725,24-08-2021,Hyundai,Verna,1514000,2200,Petrol,Automatic,Male,Hyderabad,4
SAL102985,27-09-2021,Honda,WR-V,1764000,1197,Hybrid,Manual,Male,Jaipur,6
SAL101606,03-01-2020,Hyundai,Venue,481000,1497,Petrol,Automatic,FEMALE ,Hyderabad,5
SAL102429,09-11-2021,Tata,Altroz,1544000,1998,Diesel,Automatic,Female,Kolkata,5
SAL102918,20-02-2023,Hyundai,Venue,907000,1498,Petrol,Automatic,Male,Hyderabad,2
SAL101523,17-07-2021,Kia,Sonet,972000,2500,Petrol,Manual,Male,Hyderabad,1
SAL101415,25-06-2023,Hyundai,i10,1524000,2500,Diesel,Manual,Female,Jaipur,2
SAL102674,25-03-2023,Hyundai,Verna,1468000,2200,Diesel,Automatic,Male,Bengaluru,5
SAL100791,17-09-2022,Renault,Triber,828000,1998,CNG,Automatic,Male,Delhi,3
SAL100530,11-06-2025,Maruti Suzuki,Swift,1032000,1198,Petrol,Manual,Female,Ahmedabad,5
SAL102730,04-01-2020,Honda,City,1522000,999,Petrol,Manual,Male,Ahmedabad,3
SAL103349,14-12-2020,Honda,Amaze,966000,1197,Hybrid,Manual,Female,Chennai,5
SAL100965,05-01-2022,Hyundai,i20,827000,800,Petrol,Manual,Male,Hyderabad,2
SAL100833,05-08-2023,Kia,EV6,1100000,1998,Diesel,Manual,Female,Pune,4
SAL102263,06-07-2025,Hyundai,i10,932000,1197,CNG,Manual,Male,Chennai,2
SAL101395,29-06-2024,Kia,Carens,2209000,1497,Petrol,Manual,Male,Ahmedabad,4
SAL103944,19-11-2023,Hyundai,Venue,520000,1497,Petrol,AMT,Female,Bengaluru,4
SAL101433,24-03-2020,Hyundai,Creta,1200000,800,Electric,Manual,Male,Bengaluru,1
SAL100790,26-02-2020,Hyundai,i10,584000,1198,Petrol,Manual,Female,Mumbai,2
SAL101784,14-10-2021,Kia,Carens,1921000,999,Electric,Automatic,Male,Mumbai,3
SAL103028,07-06-2023,Tata,Safari,1240000,1998,Electric,Automatic,Male,Kolkata,6
SAL102939,13-07-2022,Kia,EV6,872000,1498,Electric,Manual,Female,Hyderabad,4
SAL101179,06-07-2020,Kia,EV6,1720000,800,CNG,Manual,Male,Mumbai,2
SAL103583,10-04-2025,Honda,WR-V,1646000,800,Petrol,Manual,Female,Jaipur,6
SAL102150,04-10-2021,Kia,Sonet,1370000,1198,Hybrid,Automatic,Male,Jaipur,5
SAL101144,07-07-2023,Skoda,Superb,1387000,2500,Hybrid,Automatic,Male,Hyderabad,4
SAL103240,16-02-2024,Tata,Nexon,882000,1498,Electric,Automatic,Male,Pune,5
SAL102670,01-05-2020,Hyundai,i10,1174000,1498,Petrol,AMT,Female,Bengaluru,2
SAL103854,02-02-2022,Skoda,Superb,2256000,999,Hybrid,Automatic,Female,Kolkata,1
SAL101972,21-09-2021,Mahindra,XUV300,1192000,1498,Diesel,Automatic,Male,Bengaluru,1
SAL103768,05-05-2020,Kia,Carens,1079000,2200,Electric,Manual,Male,Kolkata,6
SAL102616,12-07-2020,Tata,Harrier,804000,1498,Petrol,Automatic,Male,Lucknow,1
SAL103102,22-12-2023,Hyundai,Venue,1497000,2200,Petrol,Manual,Male,Bengaluru,4
SAL103203,25-09-2022,Mahindra,Scorpio,2246000,1197,Petrol,Manual,Male,Lucknow,6
SAL101015,27-01-2023,Skoda,Rapid,2836000,1197,Petrol,AMT,Male,Chennai,6
SAL102013,01-05-2022,Maruti Suzuki,Swift,425000,800,Petrol,Automatic,Male,Bengaluru,2
SAL103570,11-12-2024,Honda,City,1045000,1498,Petrol,Automatic,Male,Ahmedabad,5
SAL100702,29-11-2022,Skoda,Rapid,1541000,1197,Diesel,Manual,Male,Bengaluru,3
SAL103047,04-12-2020,,Carens,1389000,800,Petrol,Manual,Female,Pune,1
SAL101296,11-08-2020,Renault,Kiger,451000,1497,Petrol,Automatic,Male,Ahmedabad,5
SAL101952,24-03-2024,Hyundai,Creta,1118000,800,Diesel,Manual,Male,Delhi,2
SAL100421,13-10-2022,Toyota,Urban Cruiser,2911000,1497,Petrol,Manual,Male,Bengaluru,2
SAL103485,30-04-2022,Tata,Nexon,1130000,1197,Petrol,Manual,Male,Bengaluru,2
SAL101487,25-02-2020,Hyundai,Santro,1235000,1498,CNG,Manual,Male,Ahmedabad,6
SAL100610,31-10-2024,Honda,Amaze,743000,1998,Diesel,Manual,Male,Bengaluru,6
SAL102085,28-09-2022,Hyundai,Venue,997000,1198,CNG,AMT,Male,Lucknow,4
SAL100474,04-06-2025,Renault,Triber,775000,1497,Electric,Manual,Female,Hyderabad,6
SAL100559,03-02-2023,Mahindra,Thar,1817000,800,Diesel,Automatic,Female,Mumbai,5
SAL101923,19-08-2021,Renault,Duster,620000,1198,CNG,Manual,Male,Chennai,2
SAL103886,20-02-2024,Maruti Suzuki,Dzire,1125000,800,Diesel,Automatic,Male,Chennai,2
SAL101579,11-12-2021,Kia,EV6,1729000,999,Diesel,Automatic,Male,Chennai,5
SAL103846,20-01-2020,Tata,Safari,1660000,800,Diesel,Manual,Male,Lucknow,3
SAL102726,22-01-2025,Kia,Sonet,912000,1998,Petrol,Automatic,Male,Jaipur,5
SAL103800,22-04-2025,Tata,Tigor,715000,2200,Petrol,Manual,Female,Kolkata,5
SAL101499,28-04-2024,Renault,Triber,1077000,1998,Hybrid,Automatic,Female,Hyderabad,6
SAL101139,06-03-2023,Mahindra,Thar,1766000,2500,Diesel,Automatic,Male,Delhi,6
SAL102230,25-08-2025,Mahindra,Thar,2038000,2500,Hybrid,Manual,Male,Ahmedabad,4
SAL102932,26-08-2021,Toyota,Urban Cruiser,920000,800,Diesel,Automatic,Male,Pune,5
SAL103013,01-08-2023,Skoda,Kushaq,1577000,1498,Electric,Manual,Male,Kolkata,3
SAL101927,07-03-2022,Maruti Suzuki,Baleno,733000,800,Petrol,CVT,Female,Pune,6
SAL101457,05-04-2024,Kia,Seltos,1950000,1197,Hybrid,Manual,Male,Chennai,3
SAL100769,14-12-2022,Honda,WR-V,1603000,1497,Petrol,Manual,Male,Ahmedabad,2
SAL101990,07-05-2024,Tata,Nano,1372000,999,Petrol,Manual,Male,Lucknow,1
SAL103445,27-06-2025,Tata,Nano,1209000,2500,Diesel,Manual,Male,Hyderabad,3
SAL103654,14-02-2020,Maruti Suzuki,Dzire,327000,1197,Hybrid,CVT,Male,Jaipur,-1
SAL101133,30-10-2024,Renault,Kwid,498000,1498,Petrol,Manual,Female,Hyderabad,6
SAL100004,26-05-2021,Maruti Suzuki,Celerio,440000,1998,Petrol,Manual,Male,Pune,5
SAL103272,24-03-2024,Kia,EV6,2030000,1197,Hybrid,Manual,Female,Mumbai,2
SAL101669,01-08-2020,Honda,Jazz,1599000,1197,Petrol,AMT,Male,Delhi,4
SAL100249,21-06-2025,MG,ZS EV,3133000,800,Petrol,Manual,Male,Jaipur,6
3255,02-07-2022,Skoda,Kushaq,1114000,2200,Petrol,Automatic,Female,Delhi,4
SAL100101,15-02-2021,Hyundai,Verna,1164000,2200,Petrol,Manual,Male,Pune,1
SAL100609,20-08-2024,Skoda,Superb,2319000,1198,Diesel,Manual,Female,Hyderabad,1
SAL102519,17-09-2024,Tata,randommodel,1312000,1197,Petrol,AMT,Female,Hyderabad,2
SAL101309,22-08-2023,Kia,Sonet,2185000,1198,Petrol,Manual,Female,Ahmedabad,5
SAL101154,21-05-2025,Skoda,Octavia,2161000,1497,Petrol,Manual,Male,Pune,6
SAL101488,14-05-2021,Honda,City,1127000,800,Diesel,Manual,Female,Delhi,2
SAL102319,25-07-2022,Maruti Suzuki,Baleno,670000,800,Petrol,Manual,Male,Ahmedabad,6
SAL100734,21-08-2025,Kia,Carens,1410000,1498,Petrol,Manual,Female,Chennai,4
SAL101781,29-04-2020,Skoda,Kushaq,2784000,1498,Petrol,Automatic,Female,Mumbai,4
SAL102801,31-07-2024,Mahindra,Thar,2334000,2500,Petrol,Automatic,Male,Chennai,6
SAL100467,29-01-2021,Toyota,Fortuner,3132000,1197,Petrol,Manual,Male,Jaipur,5
SAL103185,20-03-2024,Skoda,Kushaq,1978000,1498,Electric,Manual,Male,Ahmedabad,6
SAL101110,19-11-2024,Hyundai,i20,1379000,1198,Petrol,Manual,Female,Pune,5
SAL102017,17-10-2020,Kia,Sonet,2330000,800,Diesel,CVT,Male,Delhi,4
SAL102836,21-08-2021,Hyundai,Creta,1592000,1198,Diesel,Manual,Male,Delhi,2
SAL102413,12-04-2025,Honda,City,730000,1198,Diesel,Manual,Male,Bengaluru,6
SAL103113,11-07-2025,Kia,Seltos,955000,1197,Diesel,Automatic,Female,Ahmedabad,3
SAL103894,15-09-2023,Tata,Altroz,1324000,2500,Petrol,Manual,Male,Chennai,2
SAL100756,08-10-2021,MG,Hector,2550000,1198,Petrol,AMT,Female,Bengaluru,5
SAL100284,28-07-2021,Tata,Altroz,1110000,1197,Petrol,Manual,Male,Pune,1
SAL102163,14-04-2023,Toyota,Innova,3056000,2500,Petrol,Manual,Male,Lucknow,2
SAL102366,09-01-2025,Hyundai,Creta,548000,1498,Diesel,Automatic,Male,Bengaluru,4
SAL100042,16-11-2023,Hyundai,Creta,441000,1498,Petrol,CVT,Male,Lucknow,2
SAL100635,14-10-2023,MG,Astor,2119000,1197,Petrol,Manual,Male,Delhi,1
SAL102604,21-07-2023,Skoda,Superb,800000,1198,Petrol,Automatic,Male,Mumbai,5
SAL100080,11-01-2020,Skoda,Rapid,2699000,1998,Petrol,Manual,Male,Chennai,3
SAL103003,14-09-2022,Renault,Kiger,862000,1497,CNG,Manual,Male,Ahmedabad,4
SAL103358,12-08-2025,Maruti Suzuki,Dzire,1040000,1197,Diesel,Manual,Male,Delhi,1
SAL100193,31-07-2023,Honda,Amaze,1396000,1498,Electric,Manual,Male,Jaipur,1
SAL103171,14-07-2024,Hyundai,i10,712000,1497,Petrol,Automatic,Male,Bengaluru,4
SAL100782,07-07-2022,Honda,WR-V,977000,1197,??,Manual,Male,Delhi,3
SAL102380,23-05-2024,Honda,City,1605000,1197,Diesel,Manual,Female,Mumbai,1
SAL100137,06-10-2021,Hyundai,Santro,1244000,800,Diesel,Manual,Male,Ahmedabad,5
SAL103154,10-12-2022,Honda,City,"₹ 1,23,000",999,Hybrid,Automatic,Male,Jaipur,1
SAL100733,01-04-2020,Maruti Suzuki,Celerio,771000,1498,Petrol,Manual,Male,Ahmedabad,1
SAL100946,26-08-2023,Honda,City,851000,2200,Petrol,Manual,Female,Delhi,3
SAL100735,23-03-2023,Hyundai,Creta,1453000,1497,Petrol,CVT,Male,Chennai,5
SAL102218,28-05-2024,Toyota,Glanza,3144000,800,Diesel,Automatic,Female,Ahmedabad,4
SAL102170,12-04-2022,MG,Gloster,2716000,800,Hybrid,AMT,Male,Delhi,5
SAL101693,22-10-2022,Kia,Seltos,1049000,2500,Diesel,AMT,Male,Ahmedabad,6
SAL103713,27-11-2022,MG,Gloster,2557000,2200,Diesel,Automatic,Male,Mumbai,2
SAL102948,01-08-2020,Renault,Triber,632000,999,Petrol,Manual,Male,Chennai,3
SAL102671,01-02-2020,Skoda,Octavia,1669000,1998,Petrol,Manual,Female,Pune,4
SAL101405,20-07-2025,Renault,Triber,727000,1198,Diesel,Automatic,Male,Ahmedabad,5
SAL101753,11-08-2025,Mahindra,Scorpio,1134000,1497,Diesel,Automatic,Female,Bengaluru,2
SAL101674,12-08-2024,Tata,Altroz,1406000,1497,Petrol,Manual,Female,Hyderabad,3
SAL101294,31-10-2021,Mahindra,XUV700,2141000,1998,Diesel,Automatic,Male,Delhi,3
SAL102424,23-08-2021,Kia,Seltos,1292000,999,Petrol,Manual,Male,Jaipur,1
SAL103353,13-06-2021,Toyota,Urban Cruiser,2120000,2200,Petrol,Manual,Male,Pune,4
SAL100105,21-10-2022,Mahindra,XUV700,1149000,2200,CNG,Manual,Male,Ahmedabad,1
SAL100874,03-06-2023,Hyundai,i20,430000,2200,Petrol,Automatic,Male,Jaipur,5
SAL102173,15-04-2022,Hyundai,Verna,1427000,1998,Petrol,Automatic,Male,Kolkata,3
SAL103999,01-12-2020,Renault,Duster,445000,1197,Petrol,Manual,Male,Hyderabad,2
SAL101836,10-12-2021,Maruti Suzuki,Ertiga,415000,800,Hybrid,Manual,Male,Lucknow,6
SAL103035,05-06-2024,Skoda,Superb,1408000,1497,Petrol,Manual,Female,Mumbai,4
SAL103266,27-08-2021,Kia,Seltos,1606000,2200,Diesel,Automatic,Male,Hyderabad,3
SAL100679,17-05-2021,Renault,Kiger,1079000,2200,Diesel,Automatic,Male,Kolkata,4
SAL100959,26-09-2023,Mahindra,XUV700,2028000,1197,CNG,Manual,Female,Chennai,6
SAL103611,04-03-2024,Renault,Kiger,429000,1197,Petrol,Automatic,Male,Chennai,5
SAL103662,29-07-2022,Honda,Amaze,755000,1198,Petrol,Automatic,Male,Kolkata,6
SAL103790,20-04-2020,Hyundai,Santro,658000,1197,Petrol,Manual,Male,Hyderabad,6
SAL102141,22-07-2024,Renault,Kiger,787000,1497,Diesel,Manual,Male,Jaipur,6
SAL101521,26-09-2021,Toyota,Urban Cruiser,3316000,2500,CNG,Automatic,Male,Delhi,3
SAL101427,01-06-2023,Renault,Duster,1157000,1498,Petrol,Automatic,Male,Hyderabad,2
SAL103010,26-04-2021,Skoda,Kushaq,2007000,1198,Petrol,Manual,Female,Kolkata,4
SAL100271,30-05-2020,Toyota,Urban Cruiser,2968000,1498,Diesel,Automatic,Male,Delhi,1
SAL100099,24-11-2020,MG,ZS EV,1270000,1498,CNG,Automatic,Male,Pune,6
SAL102217,18-03-2024,Honda,WR-V,1010000,1198,Diesel,Manual,Male,Delhi,1
SAL103775,31-03-2025,MG,ZS EV,3329000,2500,CNG,Manual,Female,Bengaluru,6
SAL101568,14-05-2025,Kia,EV6,1861000,1198,Petrol,Manual,Male,Jaipur,1
SAL101733,25-01-2021,Renault,Duster,683000,2200,Electric,Automatic,Female,Jaipur,1
SAL102613,30-05-2020,Toyota,Urban Cruiser,2775000,999,Petrol,Manual,Female,Lucknow,2
SAL101665,17-06-2023,Honda,City,1637000,1497,Petrol,Manual,Male,Bengaluru,6
SAL102626,13-08-2022,Toyota,Glanza,950000,1498,Petrol,Manual,Male,Hyderabad,2
SAL101582,09-11-2022,Hyundai,i10,1113000,2200,Petrol,CVT,Male,Kolkata,5
SAL100247,28-08-2020,Skoda,Superb,2927000,2500,Petrol,Automatic,Female,Mumbai,1
SAL100745,28-01-2024,Mahindra,Scorpio,2319000,999,Petrol,Automatic,Female,Chennai,1
SAL101764,28-11-2020,Skoda,Octavia,1130000,1198,CNG,Manual,Female,Mumbai,1
SAL100427,24-03-2023,Skoda,Superb,2753000,800,Hybrid,Manual,Female,Pune,5
SAL103029,29-05-2022,Mahindra,XUV700,1838000,1197,Petrol,Automatic,Male,Delhi,1
SAL102360,15-07-2022,Maruti Suzuki,Alto,311000,1498,Petrol,Automatic,Male,Mumbai,2
SAL101507,27-10-2023,Renault,Duster,780000,1498,Diesel,AMT,Female,Lucknow,2
SAL100153,02-08-2021,Honda,City,1238000,1498,Petrol,Automatic,Male,Bengaluru,5
SAL103573,06-05-2022,Renault,Triber,1191000,800,Electric,Automatic,Male,Mumbai,6
SAL100010,20-10-2024,Skoda,Kushaq,845000,1998,Petrol,CVT,Male,Ahmedabad,1
SAL102044,27-10-2024,Renault,Triber,1074000,1998,Diesel,Manual,Male,Mumbai,1
SAL103261,01-09-2022,Kia,Sonet,1663000,1498,Diesel,Automatic,Female,Kolkata,5
SAL100825,08-08-2021,Mahindra,XUV700,2356000,1197,Diesel,Manual,Female,Kolkata,3
SAL101363,02-04-2025,Skoda,Rapid,2189000,1198,Diesel,Automatic,Male,Kolkata,4
SAL100807,24-04-2025,Toyota,Innova,3292000,1498,Petrol,Manual,Male,Hyderabad,3
SAL103840,10-01-2021,Tata,Altroz,1044000,2500,Petrol,Manual,Male,Jaipur,5
SAL100921,10-08-2023,Kia,EV6,1629000,1197,Petrol,Manual,Female,Delhi,2
SAL102602,27-09-2020,Renault,Triber,974000,1497,Hybrid,Manual,Female,Delhi,3
SAL100829,11-08-2022,MG,ZS EV,2131000,1998,Petrol,Manual,Male,Ahmedabad,6
SAL102840,10-08-2024,Hyundai,Verna,871000,1198,Petrol,Manual,Male,Delhi,6
SAL102777,29-12-2023,Kia,EV6,1082000,1.2L,Diesel,Manual,Female,Hyderabad,4
SAL101572,24-03-2023,Tata,Tiago,1332000,2200,Diesel,Manual,Male,Delhi,5
SAL100962,10-03-2022,Mahindra,XUV300,1142000,2500,Petrol,Manual,Female,Lucknow,1
SAL101257,09-02-2023,Toyota,Glanza,2076000,2200,Petrol,Manual,Male,Chennai,1
SAL101636,04-03-2025,Honda,Amaze,1139000,1197,Diesel,Manual,Male,Delhi,2
SAL100843,23-10-2021,Kia,Carens,2434000,2500,Diesel,Manual,Male,Delhi,2
SAL100420,12-12-2021,Skoda,Octavia,2541000,1197,Petrol,Automatic,Male,Pune,5
SAL101711,14-10-2021,Mahindra,XUV300,810000,999,Petrol,Manual,Male,Jaipur,4
SAL102863,21-02-2021,Hyundai,Creta,1098000,800,Petrol,Manual,Male,Pune,4
SAL102548,22-02-2023,Honda,Amaze,1148000,800,Petrol,Automatic,Male,Chennai,1
SAL102590,23-04-2024,Maruti Suzuki,Ertiga,1040000,1197,Petrol,Automatic,Male,Ahmedabad,4
SAL100360,15-07-2022,Renault,Kiger,649000,1497,Diesel,Manual,Male,Delhi,1
SAL101531,07-11-2021,Honda,WR-V,1371000,2200,Petrol,Manual,Female,Chennai,1
SAL100846,05-05-2025,Tata,Harrier,419000,800,Hybrid,Automatic,Male,Ahmedabad,4
SAL103211,01-01-2022,Tata,Nano,1243000,1998,Petrol,Manual,Male,Pune,5
SAL102553,20-02-2023,Skoda,Superb,2885000,1197,Petrol,Automatic,Male,Jaipur,2
SAL103205,11-09-2022,Tata,Altroz,1473000,2200,Diesel,Manual,Male,Pune,2
SAL101892,20-08-2025,Skoda,Octavia,2560000,1198,Petrol,Manual,Male,Chennai,5
SAL103111,30-01-2025,Maruti Suzuki,Dzire,518000,1998,Petrol,Automatic,Male,Bengaluru,4
SAL100468,17-06-2021,Hyundai,Santro,668000,2500,CNG,Automatic,Female,Hyderabad,5
SAL103828,20-08-2024,Kia,Carens,2230000,800,Petrol,Manual,Female,Lucknow,5
SAL102185,12-08-2020,Hyundai,Venue,1526000,1498,Hybrid,Manual,Male,Pune,3
SAL103019,26-06-2025,Honda,WR-V,1562000,800,Petrol,Manual,Male,Kolkata,1
SAL101490,19-03-2022,Honda,Amaze,961000,2200,Diesel,Manual,Male,Lucknow,1
SAL101116,04-03-2021,Toyota,Fortuner,956000,1498,Petrol,Manual,Male,Pune,3
SAL103163,15-05-2022,Mahindra,XUV700,1605000,1497,Petrol,Manual,Male,Kolkata,1
SAL102737,25-02-2021,Skoda,Octavia,1998000,1998,Petrol,Manual,Female,Hyderabad,5
SAL103659,17-07-2024,Maruti Suzuki,Celerio,1120000,2200,Diesel,Manual,Female,Delhi,1
SAL101838,14-06-2020,Maruti Suzuki,Wagon R,1135000,1198,Petrol,CVT,Male,Hyderabad,6
SAL101844,16-04-2021,Renault,Triber,1149000,999,Petrol,Manual,Male,Bengaluru,1
SAL102314,19-06-2024,Honda,WR-V,1792000,2200,Petrol,Automatic,Male,Pune,1
SAL102018,16-06-2020,Mahindra,XUV700,739000,1197,Diesel,AMT,Male,Mumbai,3
SAL102272,19-06-2023,Skoda,Octavia,1873000,1197,Electric,Manual,Male,Mumbai,1
SAL101616,27-07-2020,Honda,Jazz,1794000,2500,Diesel,Automatic,Female,Hyderabad,5
SAL103539,14-01-2025,Maruti Suzuki,Alto,356000,1998,Electric,Manual,Female,Jaipur,2
SAL101888,25-03-2024,Skoda,Octavia,2398000,1498,Petrol,AMT,Male,Hyderabad,2
SAL103157,29-07-2021,Toyota,Innova,879000,2200,petrol ,Manual,Male,Kolkata,3
SAL101645,10-06-2020,Toyota,Fortuner,2815000,2200,Electric,Manual,Male,Ahmedabad,1
SAL103495,30-12-2020,Maruti Suzuki,Baleno,490000,999,Petrol,Manual,Male,Hyderabad,1
SAL101573,19-08-2021,Hyundai,Verna,1435000,800,Petrol,Manual,Male,Pune,3
SAL101458,09-12-2024,Renault,Kwid,494000,999,CNG,Manual,Male,Bengaluru,2
SAL100995,28-12-2023,Renault,Kiger,382000,800,Diesel,Manual,Male,Mumbai,3
SAL102418,22-09-2021,Tata,Altroz,343000,1998,Diesel,AMT,Female,Chennai,4
SAL103062,12-11-2021,Skoda,Superb,2118000,1998,Diesel,Manual,Male,Kolkata,6
SAL103739,09-01-2022,Renault,Kwid,820000,1198,Petrol,AMT,Female,Chennai,1
SAL102034,02-02-2020,Honda,City,1369000,1498,Hybrid,AMT,Female,Kolkata,5
SAL102128,25-07-2023,Maruti Suzuki,Swift,1094000,1498,Diesel,Automatic,Male,Hyderabad,2
SAL101894,31-03-2020,MG,Hector,2388000,999,Petrol,Manual,Female,Delhi,5
SAL103392,06-04-2021,Honda,WR-V,1677000,1497,Diesel,Automatic,Female,Delhi,4
SAL101928,28-07-2022,Skoda,Octavia,2213000,1498,CNG,Automatic,Male,Delhi,5
SAL101355,16-03-2024,Renault,Triber,1086000,800,Petrol,Manual,Male,Pune,4
SAL101063,08-07-2023,Tata,Altroz,885000,1498,Petrol,Manual,Male,Mumbai,5
SAL103620,04-06-2025,Kia,Sonet,1944000,1998,Petrol,Manual,Female,Lucknow,3
SAL102393,16-03-2022,Mahindra,XUV300,957000,2200,Petrol,Manual,Female,Jaipur,3
SAL102419,25-01-2020,Hyundai,Venue,866000,2500,Petrol,Automatic,Male,Bengaluru!!,4
SAL100999,12-03-2023,Kia,Seltos,1558000,800,Petrol,Manual,Male,Mumbai,2
SAL102723,28-12-2024,Toyota,Urban Cruiser,1982000,800,Petrol,Manual,Male,Bengaluru,5
SAL101713,15-11-2024,Toyota,Urban Cruiser,1987000,2200,Petrol,Manual,Male,Kolkata,2
SAL100804,15-02-2025,Maruti Suzuki,Dzire,682000,999,Electric,Automatic,Male,Delhi,5
SAL102182,09-08-2021,Renault,Triber,330000,2200,Petrol,Manual,Male,Jaipur,6
SAL100324,08-07-2025,Kia,Sonet,2423000,800,Electric,Manual,Male,Mumbai,2
SAL103483,01-06-2025,Toyota,Urban Cruiser,3280000,800,Petrol,Manual,Male,Bengaluru,5
SAL101772,01-07-2024,Tata,Tiago,1549000,999,Petrol,AMT,Male,Chennai,2
SAL101728,24-10-2023,MG,Hector,3035000,800,Petrol,Manual,Female,Kolkata,2
SAL100913,13-05-2024,Toyota,Glanza,1846000,1198,Petrol,Manual,Female,Lucknow,3
SAL101112,03-04-2024,Mahindra,XUV300,1103000,1497,Diesel,AMT,Male,Delhi,2
SAL100881,05-10-2021,Mahindra,XUV700,1909000,1498,Petrol,Manual,Female,Kolkata,4
SAL101452,19-03-2023,Toyota,Glanza,3133000,1497,CNG,Manual,Female,Hyderabad,2
SAL103439,01-05-2022,Tata,Tiago,1601000,999,Petrol,Automatic,Female,Mumbai,1
SAL103476,01-08-2024,Honda,Jazz,1757000,2500,Diesel,Automatic,Male,Mumbai,1
SAL102443,28-10-2020,Toyota,Glanza,3034000,1197,Petrol,Manual,Female,Bengaluru,2
SAL101345,16-01-2022,Mahindra,XUV700,1466000,2200,Petrol,Automatic,Male,Ahmedabad,2
SAL100863,06-09-2023,Maruti Suzuki,Dzire,697000,1198,Petrol,Manual,Female,Lucknow,2
SAL103534,11-11-2022,Honda,Amaze,956000,1198,Petrol,CVT,Male,Bengaluru,4
SAL102196,27-10-2024,MG,Gloster,2151000,1497,Electric,Manual,Male,Lucknow,5
SAL100092,22-09-2021,Hyundai,Verna,1313000,2200,Hybrid,Manual,Female,Hyderabad,4
SAL103786,18-12-2022,Tata,Tiago,1108000,1498,Diesel,Automatic,Male,Delhi,2
SAL103957,14-11-2020,Mahindra,XUV700,1455000,999,Petrol,Automatic,Male,Pune,4
SAL102879,20-09-2020,Hyundai,Venue,623000,999,CNG,Manual,Male,Chennai,4
SAL102770,02-08-2022,Tata,Nexon,407000,1498,Diesel,Manual,Male,Lucknow,2
SAL102544,13-05-2024,Hyundai,i10,506000,1497,Petrol,Manual,Female,Ahmedabad,2
SAL103864,10-08-2025,Honda,Amaze,816000,1498,CNG,Manual,Male,Pune,3
SAL101357,30-03-2022,MG,Gloster,2054000,2500,Petrol,Manual,Male,Kolkata,5
